,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,tipo_mudanca,log_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
2108,threshold_strategy,gtest_frequency1,"[3, 5, 7, 8, 10, 12, 14, 16, 17, 19, 21, 23, 24, 26, 27, 30, 31, 33, 35]","[3, 7, 10, 14, 17, 21, 24, 28, 31, 35]",0.67,0.83,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,2000,Sliding,False,0,3,4
2109,threshold_strategy,gtest_frequency3,"[27, 35]","[3, 7, 10, 14, 17, 21, 24, 28, 31, 35]",0.2,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,2000,Sliding,False,0,3,4
2110,threshold_strategy,fixed_frequency_delta_percentage1,"[1, 2, 3, 5, 7, 8, 10, 12, 14, 16, 17, 19, 21, 30, 31, 33, 35]","[3, 7, 10, 14, 17, 21, 24, 28, 31, 35]",0.64,0.88,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,2000,Sliding,False,0,3,4
2111,threshold_strategy,fixed_frequency_delta_percentage3,[35],"[3, 7, 10, 14, 17, 21, 24, 28, 31, 35]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\ROI\ROI7.5k.MXML,ROI,7500,Fixed,2000,Sliding,False,0,3,4
2112,time_series_strategy,cpd_frequency_delta1,"[3, 40, 44, 46]","[4, 9, 13, 18, 23, 27, 32, 37, 42, 46]",0.5,1.67,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,2000,Sliding,False,0,3,4
2113,time_series_strategy,cpd_frequency_delta3,"[9, 12, 14, 17, 19, 21, 28, 31, 33, 40, 42, 46]","[4, 9, 13, 18, 23, 27, 32, 37, 42, 46]",0.7,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,2000,Sliding,False,0,3,4
2114,time_series_strategy,cpd_prob_freq_delta1,[46],"[4, 9, 13, 18, 23, 27, 32, 37, 42, 46]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,2000,Sliding,False,0,3,4
2115,time_series_strategy,cpd_prob_freq_delta3,"[14, 17, 19, 26, 28, 31, 42, 46]","[4, 9, 13, 18, 23, 27, 32, 37, 42, 46]",0.75,0.86,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,2000,Sliding,False,0,3,4
2116,threshold_strategy,gtest_frequency1,"[4, 6, 9, 11, 14, 15, 18, 20, 23, 25, 28, 29, 32, 34, 37, 39, 42, 43, 45, 46]","[4, 9, 13, 18, 23, 27, 32, 37, 42, 46]",0.64,1.16,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,2000,Sliding,False,0,3,4
2117,threshold_strategy,gtest_frequency3,[46],"[4, 9, 13, 18, 23, 27, 32, 37, 42, 46]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,2000,Sliding,False,0,3,4
2118,threshold_strategy,fixed_frequency_delta_percentage1,"[4, 6, 7, 8, 9, 15, 17, 20, 23, 25, 26, 29, 30, 31, 32, 34, 35, 36, 37, 39, 42, 43, 44, 46]","[4, 9, 13, 18, 23, 27, 32, 37, 42, 46]",0.56,1.22,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,2000,Sliding,False,0,3,4
2119,threshold_strategy,fixed_frequency_delta_percentage3,"[9, 20, 26, 39, 46]","[4, 9, 13, 18, 23, 27, 32, 37, 42, 46]",0.62,1.25,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp10k.mxml,rp,10000,Fixed,2000,Sliding,False,0,3,4
2120,time_series_strategy,cpd_frequency_delta1,"[3, 5, 8, 10, 12, 15, 17, 19, 21, 23]","[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.67,0.89,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp5k.mxml,rp,5000,Fixed,2000,Sliding,False,0,3,4
2121,time_series_strategy,cpd_frequency_delta3,"[5, 17, 23]","[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.36,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp5k.mxml,rp,5000,Fixed,2000,Sliding,False,0,3,4
2122,time_series_strategy,cpd_prob_freq_delta1,"[3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23]","[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.84,0.6,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp5k.mxml,rp,5000,Fixed,2000,Sliding,False,0,3,4
2123,time_series_strategy,cpd_prob_freq_delta3,"[5, 7, 10, 12, 14, 17, 19, 21, 23]","[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.94,0.62,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp5k.mxml,rp,5000,Fixed,2000,Sliding,False,0,3,4
2124,threshold_strategy,gtest_frequency1,"[2, 6, 7, 8, 9, 13, 14, 15, 16, 20, 21, 22, 23]","[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.67,0.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp5k.mxml,rp,5000,Fixed,2000,Sliding,False,0,3,4
2125,threshold_strategy,gtest_frequency3,[23],"[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp5k.mxml,rp,5000,Fixed,2000,Sliding,False,0,3,4
2126,threshold_strategy,fixed_frequency_delta_percentage1,"[2, 13, 14, 15, 16, 20, 21, 23]","[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.5,0.43,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp5k.mxml,rp,5000,Fixed,2000,Sliding,False,0,3,4
2127,threshold_strategy,fixed_frequency_delta_percentage3,[23],"[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp5k.mxml,rp,5000,Fixed,2000,Sliding,False,0,3,4
2128,time_series_strategy,cpd_frequency_delta1,"[3, 5, 8, 10, 12, 15, 17, 19, 21, 23, 26, 28, 30, 32, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.78,0.93,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,2000,Sliding,False,0,3,4
2129,time_series_strategy,cpd_frequency_delta3,"[15, 18, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.36,1.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,2000,Sliding,False,0,3,4
2130,time_series_strategy,cpd_prob_freq_delta1,"[3, 5, 8, 10, 12, 15, 17, 19, 21, 24, 26, 28, 30, 32, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.78,0.86,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,2000,Sliding,False,0,3,4
2131,time_series_strategy,cpd_prob_freq_delta3,"[7, 10, 14, 17, 21, 24, 28, 31, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.94,0.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,2000,Sliding,False,0,3,4
2132,threshold_strategy,gtest_frequency1,"[3, 5, 7, 8, 10, 12, 14, 15, 17, 19, 21, 22, 24, 26, 28, 29, 31, 33, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.67,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,2000,Sliding,False,0,3,4
2133,threshold_strategy,gtest_frequency3,[34],"[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,2000,Sliding,False,0,3,4
2134,threshold_strategy,fixed_frequency_delta_percentage1,"[1, 2, 3, 6, 7, 8, 10, 15, 17, 19, 21, 22, 23, 27, 28, 29, 30, 33, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.67,1.06,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,2000,Sliding,False,0,3,4
2135,threshold_strategy,fixed_frequency_delta_percentage3,[34],"[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\rp\rp7.5k.MXML,rp,7500,Fixed,2000,Sliding,False,0,3,4
2136,time_series_strategy,cpd_frequency_delta1,"[4, 6, 37, 39, 46]","[4, 9, 13, 18, 23, 28, 32, 37, 42, 46]",0.31,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,2000,Sliding,False,0,3,4
2137,time_series_strategy,cpd_frequency_delta3,"[5, 12, 14, 17, 19, 21, 26, 28, 31, 33, 36, 46]","[4, 9, 13, 18, 23, 28, 32, 37, 42, 46]",0.8,1.09,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,2000,Sliding,False,0,3,4
2138,time_series_strategy,cpd_prob_freq_delta1,[46],"[4, 9, 13, 18, 23, 28, 32, 37, 42, 46]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,2000,Sliding,False,0,3,4
2139,time_series_strategy,cpd_prob_freq_delta3,"[5, 12, 14, 17, 19, 26, 28, 31, 33, 40, 42, 46]","[4, 9, 13, 18, 23, 28, 32, 37, 42, 46]",0.9,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,2000,Sliding,False,0,3,4
2140,threshold_strategy,gtest_frequency1,"[4, 6, 9, 11, 14, 15, 18, 20, 23, 25, 28, 29, 32, 34, 37, 39, 42, 43, 46]","[4, 9, 13, 18, 23, 28, 32, 37, 42, 46]",0.67,0.94,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,2000,Sliding,False,0,3,4
2141,threshold_strategy,gtest_frequency3,[46],"[4, 9, 13, 18, 23, 28, 32, 37, 42, 46]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,2000,Sliding,False,0,3,4
2142,threshold_strategy,fixed_frequency_delta_percentage1,"[4, 8, 9, 12, 13, 15, 17, 20, 23, 25, 27, 31, 32, 34, 35, 39, 42, 44, 46]","[4, 9, 13, 18, 23, 28, 32, 37, 42, 46]",0.67,1.06,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,2000,Sliding,False,0,3,4
2143,threshold_strategy,fixed_frequency_delta_percentage3,"[4, 20, 27, 39, 46]","[4, 9, 13, 18, 23, 28, 32, 37, 42, 46]",0.62,1.25,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw10k.mxml,sw,10000,Fixed,2000,Sliding,False,0,3,4
2144,time_series_strategy,cpd_frequency_delta1,"[3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23]","[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.84,0.6,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw5k.mxml,sw,5000,Fixed,2000,Sliding,False,0,3,4
2145,time_series_strategy,cpd_frequency_delta3,"[5, 7, 9, 11, 13, 15, 18, 20, 23]","[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.94,0.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw5k.mxml,sw,5000,Fixed,2000,Sliding,False,0,3,4
2146,time_series_strategy,cpd_prob_freq_delta1,"[3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23]","[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.84,0.6,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw5k.mxml,sw,5000,Fixed,2000,Sliding,False,0,3,4
2147,time_series_strategy,cpd_prob_freq_delta3,"[5, 7, 10, 12, 14, 17, 19, 21, 23]","[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.94,0.62,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw5k.mxml,sw,5000,Fixed,2000,Sliding,False,0,3,4
2148,threshold_strategy,gtest_frequency1,"[2, 6, 7, 8, 9, 13, 14, 15, 16, 20, 21, 22, 23]","[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.67,0.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw5k.mxml,sw,5000,Fixed,2000,Sliding,False,0,3,4
2149,threshold_strategy,gtest_frequency3,[23],"[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw5k.mxml,sw,5000,Fixed,2000,Sliding,False,0,3,4
2150,threshold_strategy,fixed_frequency_delta_percentage1,"[2, 6, 7, 8, 9, 15, 16, 20, 21, 22, 23]","[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.63,0.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw5k.mxml,sw,5000,Fixed,2000,Sliding,False,0,3,4
2151,threshold_strategy,fixed_frequency_delta_percentage3,[23],"[2, 4, 7, 9, 11, 14, 16, 18, 21, 23]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw5k.mxml,sw,5000,Fixed,2000,Sliding,False,0,3,4
2152,time_series_strategy,cpd_frequency_delta1,"[3, 5, 8, 10, 12, 15, 17, 19, 21, 24, 26, 28, 30, 32, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.78,0.86,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,2000,Sliding,False,0,3,4
2153,time_series_strategy,cpd_frequency_delta3,"[7, 10, 18, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.5,0.67,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,2000,Sliding,False,0,3,4
2154,time_series_strategy,cpd_prob_freq_delta1,"[3, 5, 8, 10, 12, 15, 17, 19, 21, 24, 26, 28, 30, 32, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.78,0.86,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,2000,Sliding,False,0,3,4
2155,time_series_strategy,cpd_prob_freq_delta3,"[7, 10, 14, 17, 21, 24, 28, 31, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.94,0.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,2000,Sliding,False,0,3,4
2156,threshold_strategy,gtest_frequency1,"[3, 5, 7, 8, 10, 12, 14, 15, 17, 19, 21, 22, 23, 26, 28, 29, 31, 33, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.67,1.06,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,2000,Sliding,False,0,3,4
2157,threshold_strategy,gtest_frequency3,"[23, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.2,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,2000,Sliding,False,0,3,4
2158,threshold_strategy,fixed_frequency_delta_percentage1,"[1, 2, 3, 8, 10, 12, 14, 15, 17, 22, 23, 29, 31, 33, 34]","[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.7,1.14,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,2000,Sliding,False,0,3,4
2159,threshold_strategy,fixed_frequency_delta_percentage3,[34],"[3, 6, 10, 13, 17, 20, 24, 27, 31, 34]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\sw\sw7.5k.MXML,sw,7500,Fixed,2000,Sliding,False,0,3,4
2160,time_series_strategy,cpd_frequency_delta1,"[12, 16, 19, 22]","[2, 4, 6, 9, 11, 13, 15, 18, 20, 22]",0.5,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,4000,Sliding,False,0,3,4
2161,time_series_strategy,cpd_frequency_delta3,"[6, 10, 12, 16, 22]","[2, 4, 6, 9, 11, 13, 15, 18, 20, 22]",0.46,0.75,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,4000,Sliding,False,0,3,4
2162,time_series_strategy,cpd_prob_freq_delta1,"[10, 16, 19, 22]","[2, 4, 6, 9, 11, 13, 15, 18, 20, 22]",0.5,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,4000,Sliding,False,0,3,4
2163,time_series_strategy,cpd_prob_freq_delta3,"[12, 16, 22]","[2, 4, 6, 9, 11, 13, 15, 18, 20, 22]",0.36,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,4000,Sliding,False,0,3,4
2164,threshold_strategy,gtest_frequency1,"[2, 3, 4, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 22]","[2, 4, 6, 9, 11, 13, 15, 18, 20, 22]",0.58,0.53,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,4000,Sliding,False,0,3,4
2165,threshold_strategy,gtest_frequency3,[22],"[2, 4, 6, 9, 11, 13, 15, 18, 20, 22]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,4000,Sliding,False,0,3,4
2166,threshold_strategy,fixed_frequency_delta_percentage1,"[2, 3, 4, 10, 11, 12, 16, 17, 18, 19, 20, 22]","[2, 4, 6, 9, 11, 13, 15, 18, 20, 22]",0.5,0.55,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,4000,Sliding,False,0,3,4
2167,threshold_strategy,fixed_frequency_delta_percentage3,"[12, 22]","[2, 4, 6, 9, 11, 13, 15, 18, 20, 22]",0.2,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb10k.mxml,cb,10000,Fixed,4000,Sliding,False,0,3,4
2168,time_series_strategy,cpd_frequency_delta1,"[3, 6, 8, 11]","[1, 2, 3, 4, 5, 6, 7, 9, 10, 11]",0.5,0.33,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb5k.mxml,cb,5000,Fixed,4000,Sliding,False,0,3,4
2169,time_series_strategy,cpd_frequency_delta3,"[8, 11]","[1, 2, 3, 4, 5, 6, 7, 9, 10, 11]",0.2,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb5k.mxml,cb,5000,Fixed,4000,Sliding,False,0,3,4
2170,time_series_strategy,cpd_prob_freq_delta1,"[3, 6, 8, 11]","[1, 2, 3, 4, 5, 6, 7, 9, 10, 11]",0.5,0.33,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb5k.mxml,cb,5000,Fixed,4000,Sliding,False,0,3,4
2171,time_series_strategy,cpd_prob_freq_delta3,"[8, 11]","[1, 2, 3, 4, 5, 6, 7, 9, 10, 11]",0.2,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb5k.mxml,cb,5000,Fixed,4000,Sliding,False,0,3,4
2172,threshold_strategy,gtest_frequency1,"[1, 4, 6, 11]","[1, 2, 3, 4, 5, 6, 7, 9, 10, 11]",0.33,0.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb5k.mxml,cb,5000,Fixed,4000,Sliding,False,0,3,4
2173,threshold_strategy,gtest_frequency3,[11],"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb5k.mxml,cb,5000,Fixed,4000,Sliding,False,0,3,4
2174,threshold_strategy,fixed_frequency_delta_percentage1,"[1, 4, 6, 10, 11]","[1, 2, 3, 4, 5, 6, 7, 9, 10, 11]",0.46,0.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb5k.mxml,cb,5000,Fixed,4000,Sliding,False,0,3,4
2175,threshold_strategy,fixed_frequency_delta_percentage3,[11],"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb5k.mxml,cb,5000,Fixed,4000,Sliding,False,0,3,4
2176,time_series_strategy,cpd_frequency_delta1,"[3, 5, 8, 10, 12, 14, 16]","[1, 3, 5, 6, 8, 10, 11, 13, 15, 16]",0.8,0.33,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,4000,Sliding,False,0,3,4
2177,time_series_strategy,cpd_frequency_delta3,"[5, 7, 10, 12, 14, 16]","[1, 3, 5, 6, 8, 10, 11, 13, 15, 16]",0.71,0.6,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,4000,Sliding,False,0,3,4
2178,time_series_strategy,cpd_prob_freq_delta1,"[4, 6, 8, 10, 13, 16]","[1, 3, 5, 6, 8, 10, 11, 13, 15, 16]",0.71,0.2,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,4000,Sliding,False,0,3,4
2179,time_series_strategy,cpd_prob_freq_delta3,"[10, 16]","[1, 3, 5, 6, 8, 10, 11, 13, 15, 16]",0.2,0.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,4000,Sliding,False,0,3,4
2180,threshold_strategy,gtest_frequency1,"[2, 4, 5, 6, 7, 11, 12, 13, 14, 16]","[1, 3, 5, 6, 8, 10, 11, 13, 15, 16]",0.67,0.56,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,4000,Sliding,False,0,3,4
2181,threshold_strategy,gtest_frequency3,[16],"[1, 3, 5, 6, 8, 10, 11, 13, 15, 16]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,4000,Sliding,False,0,3,4
2182,threshold_strategy,fixed_frequency_delta_percentage1,"[2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]","[1, 3, 5, 6, 8, 10, 11, 13, 15, 16]",0.7,0.55,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,4000,Sliding,False,0,3,4
2183,threshold_strategy,fixed_frequency_delta_percentage3,[16],"[1, 3, 5, 6, 8, 10, 11, 13, 15, 16]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cb\cb7.5k.mxml,cb,7500,Fixed,4000,Sliding,False,0,3,4
2184,time_series_strategy,cpd_frequency_delta1,"[3, 5, 8, 10, 12, 14, 16, 18, 20, 23]","[2, 4, 6, 9, 11, 13, 16, 18, 20, 23]",0.78,0.67,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,4000,Sliding,False,0,3,4
2185,time_series_strategy,cpd_frequency_delta3,"[10, 23]","[2, 4, 6, 9, 11, 13, 16, 18, 20, 23]",0.2,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,4000,Sliding,False,0,3,4
2186,time_series_strategy,cpd_prob_freq_delta1,"[3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23]","[2, 4, 6, 9, 11, 13, 16, 18, 20, 23]",0.84,0.7,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,4000,Sliding,False,0,3,4
2187,time_series_strategy,cpd_prob_freq_delta3,"[7, 10, 14, 17, 21, 23]","[2, 4, 6, 9, 11, 13, 16, 18, 20, 23]",0.71,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,4000,Sliding,False,0,3,4
2188,threshold_strategy,gtest_frequency1,"[2, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 20, 21, 22, 23]","[2, 4, 6, 9, 11, 13, 16, 18, 20, 23]",0.7,0.64,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,4000,Sliding,False,0,3,4
2189,threshold_strategy,gtest_frequency3,[23],"[2, 4, 6, 9, 11, 13, 16, 18, 20, 23]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,4000,Sliding,False,0,3,4
2190,threshold_strategy,fixed_frequency_delta_percentage1,"[2, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]","[2, 4, 6, 9, 11, 13, 16, 18, 20, 23]",0.72,0.69,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,4000,Sliding,False,0,3,4
2191,threshold_strategy,fixed_frequency_delta_percentage3,[23],"[2, 4, 6, 9, 11, 13, 16, 18, 20, 23]",0.0,,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cd\cd10k.mxml,cd,10000,Fixed,4000,Sliding,False,0,3,4
2192,time_series_strategy,cpd_frequency_delta1,"[9, 11]","[1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",0.2,0.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cd\cd5k.MXML,cd,5000,Fixed,4000,Sliding,False,0,3,4
2193,time_series_strategy,cpd_frequency_delta3,"[6, 11]","[1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",0.2,1.0,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cd\cd5k.MXML,cd,5000,Fixed,4000,Sliding,False,0,3,4
2194,time_series_strategy,cpd_prob_freq_delta1,"[6, 9, 11]","[1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",0.36,0.5,../Input/Synthetic/Business Process Drift - (Maaradji - Fast)/logs\cd\cd5k.MXML,cd,5000,Fixed,4000,Sliding,False,0,3,4
